source_index	target_index	relation
1726	2356	equal
1727	2357	equal
1728	2358	equal
1729	2359	equal
1730	2360	equal
1731	2361	equal
1732	2362	equal
1733	2363	equal
1734	2364	equal
1735	2365	equal
1736	2366	equal
1737	2367	equal
1738	2368	equal
1739	2369	equal
1740	2370	equal
1741	2371	equal
1742	2372	equal
1743	2373	equal
1744	2374	equal
1745	2375	equal
1746	2376	equal
1747	2377	equal
1748	2378	equal
1749	2379	equal
1750	2380	equal
1751	2381	equal
1752	2382	equal
1753	2383	equal
1754	2384	equal
1755	2385	equal
1756	2386	equal
1757	2387	equal
1758	2388	equal
1759	2389	equal
1760	2390	equal
1761	2391	equal
1762	2392	equal
1763	2393	equal
1764	2394	equal
1765	2395	equal
1766	2396	equal
1767	2397	equal
1768	2398	equal
1769	2399	equal
1770	2400	equal
1771	2401	equal
1772	2402	equal
1773	2403	equal
1774	2404	equal
1775	2405	equal
1776	2406	equal
1777	2407	equal
1778	2408	equal
1779	2409	equal
1780	2410	equal
1781	2411	equal
1782	2412	equal
1783	2413	equal
1784	2414	equal
1785	2415	equal
1786	2416	equal
1787	2417	equal
1788	2418	equal
1789	2419	equal
1790	2420	equal
1791	2421	equal
1792	2422	equal
1793	2423	equal
1794	2424	equal
1795	2425	equal
1796	2426	equal
1797	2427	equal
1798	2428	equal
1799	2429	equal
1800	2430	equal
1801	2431	equal
1802	2432	equal
1803	2433	equal
1804	2434	equal
1805	2435	equal
1806	2436	equal
1807	2437	equal
1808	2438	equal
1809	2439	equal
1810	2440	equal
1811	2441	equal
1812	2442	equal
1813	2443	equal
1814	2444	equal
1815	2445	equal
1816	2446	equal
1817	2447	equal
1818	2448	equal
1819	2449	equal
1820	2450	equal
1821	2451	equal
1822	2452	equal
1823	2453	equal
1824	2454	equal
1825	2455	equal
1826	2456	equal
1827	2457	equal
1828	2458	equal
1829	2459	equal
1830	2460	equal
1831	2461	equal
1832	2462	equal
1833	2463	equal
1834	2464	equal
1835	2465	equal
1836	2466	equal
1837	2467	equal
1838	2468	equal
1839	2469	equal
1840	2470	equal
1841	2471	equal
1842	2472	equal
1843	2473	equal
1844	2474	equal
1845	2475	equal
1846	2476	equal
1847	2477	equal
1848	2478	equal
1849	2479	equal
1850	2480	equal
1851	2481	equal
1852	2482	equal
1853	2483	equal
1854	2484	equal
1855	2485	equal
1856	2486	equal
1857	2487	equal
1858	2488	equal
1859	2489	equal
1860	2490	equal
1861	2491	equal
1862	2492	equal
1863	2493	equal
1864	2494	equal
1865	2495	equal
1866	2496	equal
1867	2497	equal
1868	2498	equal
1869	2499	equal
1870	2500	equal
1871	2501	equal
1872	2502	equal
1873	2503	equal
1874	2504	equal
1875	2505	equal
1876	2506	equal
1877	2507	equal
1878	2508	equal
1879	2509	equal
1880	2510	equal
1881	2511	equal
1882	2512	equal
1883	2513	equal
1884	2514	equal
1885	2515	equal
1886	2516	equal
1887	2517	equal
1888	2518	equal
1889	2519	equal
1890	2520	equal
1891	2521	equal
1892	2522	equal
1893	2523	equal
1894	2524	equal
1895	2525	equal
1896	2526	equal
1897	2527	equal
1898	2528	equal
1899	2529	equal
1900	2530	equal
1901	2531	equal
1902	2532	equal
1903	2533	equal
1904	2534	equal
1905	2535	equal
1906	2536	equal
1907	2537	equal
1908	2538	equal
1909	2539	equal
1910	2540	equal
1911	2541	equal
1912	2542	equal
1913	2543	equal
1914	2544	equal
1915	2545	equal
1916	2546	equal
1917	2547	equal
1918	2548	equal
1919	2549	equal
1920	2550	equal
1921	2551	equal
1922	2552	equal
1923	2553	equal
1924	2554	equal
1925	2555	equal
1926	2556	equal
1927	2557	equal
1928	2558	equal
1929	2559	equal
1930	2560	equal
1931	2561	equal
1932	2562	equal
1933	2563	equal
1934	2564	equal
1935	2565	equal
1936	2566	equal
1937	2567	equal
1938	2568	equal
1939	2569	equal
1940	2570	equal
1941	2571	equal
1942	2572	equal
1943	2573	equal
1944	2574	equal
1945	2575	equal
1946	2576	equal
1947	2577	equal
1948	2578	equal
1949	2579	equal
1950	2580	equal
1951	2581	equal
1952	2582	equal
1953	2583	equal
1954	2584	equal
1955	2585	equal
1956	2586	equal
1957	2587	equal
1958	2588	equal
1959	2589	equal
1960	2590	equal
1961	2591	equal
1962	2592	equal
1963	2593	equal
1964	2594	equal
1965	2595	equal
1966	2596	equal
1967	2597	equal
1968	2598	equal
1969	2599	equal
1970	2600	equal
1971	2601	equal
1972	2602	equal
1973	2603	equal
1974	2604	equal
1975	2605	equal
1976	2606	equal
1977	2607	equal
1978	2608	equal
1979	2609	equal
1980	2610	equal
1981	2611	equal
1982	2612	equal
1983	2613	equal
1984	2614	equal
1985	2615	equal
1986	2616	equal
1987	2617	equal
1988	2618	equal
1989	2619	equal
1990	2620	equal
1991	2621	equal
1992	2622	equal
1993	2623	equal
1994	2624	equal
1995	2625	equal
1996	2626	equal
1997	2627	equal
1998	2628	equal
1999	2629	equal
2000	2630	equal
2001	2631	equal
2002	2632	equal
2003	2633	equal
2004	2634	equal
2005	2635	equal
2006	2636	equal
2007	2637	equal
2008	2638	equal
2009	2639	equal
2010	2640	equal
2011	2641	equal
2012	2642	equal
2013	2643	equal
2014	2644	equal
2015	2645	equal
2016	2646	equal
2017	2647	equal
2018	2648	equal
2019	2649	equal
2020	2650	equal
2021	2651	equal
2022	2652	equal
2023	2653	equal
2024	2654	equal
2025	2655	equal
2026	2656	equal
2027	2657	equal
2028	2658	equal
2029	2659	equal
2030	2660	equal
2031	2661	equal
2032	2662	equal
2033	2663	equal
2034	2664	equal
2035	2665	equal
2036	2666	equal
2037	2667	equal
2038	2668	equal
2039	2669	equal
2040	2670	equal
2041	2671	equal
2042	2672	equal
2043	2673	equal
2044	2674	equal
2045	2675	equal
2046	2676	equal
2047	2677	equal
2048	2678	equal
2049	2679	equal
2050	2680	equal
2051	2681	equal
2052	2682	equal
2053	2683	equal
2054	2684	equal
2055	2685	equal
2056	2686	equal
2057	2687	equal
2058	2688	equal
2059	2689	equal
2060	2690	equal
2061	2691	equal
2062	2692	equal
2063	2693	equal
2064	2694	equal
2065	2695	equal
2066	2696	equal
2067	2697	equal
2068	2698	equal
2069	2699	equal
2070	2700	equal
2071	2701	equal
2072	2702	equal
2073	2703	equal
2074	2704	equal
2075	2705	equal
2076	2706	equal
2077	2707	equal
2078	2708	equal
2079	2709	equal
2080	2710	equal
2081	2711	equal
2082	2712	equal
2083	2713	equal
2084	2714	equal
2085	2715	equal
2086	2716	equal
2087	2717	equal
2088	2718	equal
2089	2719	equal
2090	2720	equal
2091	2721	equal
2092	2722	equal
2093	2723	equal
2094	2724	equal
2095	2725	equal
2096	2726	equal
2097	2727	equal
2098	2728	equal
2099	2729	equal
2100	2730	equal
2101	2731	equal
2102	2732	equal
2103	2733	equal
2104	2734	equal
2105	2735	equal
2106	2736	equal
2107	2737	equal
2108	2738	equal
2109	2739	equal
2110	2740	equal
2111	2741	equal
2112	2742	equal
2113	2743	equal
2114	2744	equal
2115	2745	equal
2116	2746	equal
2117	2747	equal
2118	2748	equal
2119	2749	equal
2120	2750	equal
2121	2751	equal
2122	2752	equal
2123	2753	equal
2124	2754	equal
2125	2755	equal
2126	2756	equal
2127	2757	equal
2128	2758	equal
2129	2759	equal
2130	2760	equal
2131	2761	equal
2132	2762	equal
2133	2763	equal
2134	2764	equal
2135	2765	equal
2136	2766	equal
2137	2767	equal
2138	2768	equal
2139	2769	equal
2140	2770	equal
2141	2771	equal
2142	2772	equal
2143	2773	equal
2144	2774	equal
2145	2775	equal
2146	2776	equal
2147	2777	equal
2148	2778	equal
2149	2779	equal
2150	2780	equal
2151	2781	equal
2152	2782	equal
2153	2783	equal
2154	2784	equal
2155	2785	equal
2156	2786	equal
2157	2787	equal
2158	2788	equal
2159	2789	equal
