# feasible_labeled_k5=12087822 full_orbits=108023 orbit_size_sum=12087822
16917220,5,2,2,6,3,5,3,6,2,0,1
16917221,6,2,2,6,3,5,3,6,2,0,1
16917223,1,3,2,6,3,5,3,6,2,0,1
16917224,2,3,2,6,3,5,3,6,2,0,1
16917225,3,3,2,6,3,5,3,6,2,0,1
16917226,4,3,2,6,3,5,3,6,2,0,1
16917227,5,3,2,6,3,5,3,6,2,0,1
16917228,6,3,2,6,3,5,3,6,2,0,1
16917230,1,4,2,6,3,5,3,6,2,0,1
16917231,2,4,2,6,3,5,3,6,2,0,1
16917232,3,4,2,6,3,5,3,6,2,0,1
16917233,4,4,2,6,3,5,3,6,2,0,1
16917234,5,4,2,6,3,5,3,6,2,0,1
16917237,1,5,2,6,3,5,3,6,2,0,1
16917238,2,5,2,6,3,5,3,6,2,0,1
16917239,3,5,2,6,3,5,3,6,2,0,1
16917240,4,5,2,6,3,5,3,6,2,0,1
16917245,2,6,2,6,3,5,3,6,2,0,1
16918749,1,4,5,3,4,5,3,6,2,0,2
16918750,2,4,5,3,4,5,3,6,2,0,2
16918751,3,4,5,3,4,5,3,6,2,0,2
16918752,4,4,5,3,4,5,3,6,2,0,2
16918753,5,4,5,3,4,5,3,6,2,0,2
16918754,6,4,5,3,4,5,3,6,2,0,2
16918756,1,5,5,3,4,5,3,6,2,0,1
16918757,2,5,5,3,4,5,3,6,2,0,1
16918758,3,5,5,3,4,5,3,6,2,0,1
16918759,4,5,5,3,4,5,3,6,2,0,1
16918760,5,5,5,3,4,5,3,6,2,0,1
16918761,6,5,5,3,4,5,3,6,2,0,1
16918763,1,6,5,3,4,5,3,6,2,0,1
16918764,2,6,5,3,4,5,3,6,2,0,1
16918765,3,6,5,3,4,5,3,6,2,0,1
16918766,4,6,5,3,4,5,3,6,2,0,1
16918767,5,6,5,3,4,5,3,6,2,0,1
16918768,6,6,5,3,4,5,3,6,2,0,1
16919024,3,1,4,4,4,5,3,6,2,0,1
16919025,4,1,4,4,4,5,3,6,2,0,1
16919026,5,1,4,4,4,5,3,6,2,0,1
16919027,6,1,4,4,4,5,3,6,2,0,1
16919030,2,2,4,4,4,5,3,6,2,0,1
16919031,3,2,4,4,4,5,3,6,2,0,1
16919032,4,2,4,4,4,5,3,6,2,0,1
16919033,5,2,4,4,4,5,3,6,2,0,1
16919034,6,2,4,4,4,5,3,6,2,0,1
16919036,1,3,4,4,4,5,3,6,2,0,1
16919037,2,3,4,4,4,5,3,6,2,0,1
16919038,3,3,4,4,4,5,3,6,2,0,1
16919039,4,3,4,4,4,5,3,6,2,0,1
16919040,5,3,4,4,4,5,3,6,2,0,1
16919041,6,3,4,4,4,5,3,6,2,0,1
16919043,1,4,4,4,4,5,3,6,2,0,1
16919044,2,4,4,4,4,5,3,6,2,0,1
16919045,3,4,4,4,4,5,3,6,2,0,1
16919046,4,4,4,4,4,5,3,6,2,0,1
16919047,5,4,4,4,4,5,3,6,2,0,1
16919048,6,4,4,4,4,5,3,6,2,0,1
16919050,1,5,4,4,4,5,3,6,2,0,1
16919051,2,5,4,4,4,5,3,6,2,0,1
16919052,3,5,4,4,4,5,3,6,2,0,1
16919053,4,5,4,4,4,5,3,6,2,0,1
16919054,5,5,4,4,4,5,3,6,2,0,1
16919055,6,5,4,4,4,5,3,6,2,0,1
16919057,1,6,4,4,4,5,3,6,2,0,1
16919058,2,6,4,4,4,5,3,6,2,0,1
16919059,3,6,4,4,4,5,3,6,2,0,1
16919060,4,6,4,4,4,5,3,6,2,0,1
16919061,5,6,4,4,4,5,3,6,2,0,1
16919062,6,6,4,4,4,5,3,6,2,0,1
16919317,2,1,3,5,4,5,3,6,2,0,1
16919318,3,1,3,5,4,5,3,6,2,0,1
16919319,4,1,3,5,4,5,3,6,2,0,1
16919320,5,1,3,5,4,5,3,6,2,0,1
16919321,6,1,3,5,4,5,3,6,2,0,1
16919323,1,2,3,5,4,5,3,6,2,0,1
16919324,2,2,3,5,4,5,3,6,2,0,1
16919325,3,2,3,5,4,5,3,6,2,0,1
16919326,4,2,3,5,4,5,3,6,2,0,1
16919327,5,2,3,5,4,5,3,6,2,0,1
16919328,6,2,3,5,4,5,3,6,2,0,1
16919330,1,3,3,5,4,5,3,6,2,0,1
16919331,2,3,3,5,4,5,3,6,2,0,1
