source_index	target_index	relation
1678	48599	strict
1679	48592	equal
1679	48597	strict
1679	48598	strict
1679	48599	strict
1680	48773	equal
1680	48781	strict
1680	48792	strict
1680	48863	strict
1680	48872	strict
1680	48903	strict
1680	48905	strict
1680	48906	strict
1681	48774	equal
1681	48906	strict
1682	48777	equal
1683	48778	equal
1684	48781	equal
1684	48792	strict
1684	48872	strict
1684	48903	strict
1684	48905	strict
1684	48906	strict
1685	48782	equal
1685	48906	strict
1686	48785	equal
1687	48786	equal
1688	48791	equal
1688	48902	strict
1688	48904	strict
1688	48906	strict
1689	48792	equal
1689	48903	strict
1689	48905	strict
1689	48906	strict
1690	48793	equal
1690	48906	strict
1691	48794	equal
1691	48906	strict
1692	48957	equal
1692	48976	strict
1692	49386	strict
1692	49393	strict
1692	49826	strict
1692	49868	strict
1692	49870	strict
1692	49871	strict
1693	48958	equal
1693	49871	strict
1694	49121	equal
1694	49127	strict
1694	212740	strict
1694	212742	strict
1694	218874	strict
1694	218877	strict
1694	218878	strict
1694	218879	strict
1695	49122	equal
1695	218879	strict
1696	49164	equal
1696	214330	strict
1697	49165	equal
1697	214036	strict
1698	49176	equal
1698	49180	strict
1698	49353	strict
1698	213332	strict
1698	213341	strict
1698	214030	strict
1698	214033	strict
1698	214035	strict
1698	214036	strict
1699	49177	equal
1700	49180	equal
1700	49353	strict
1700	213341	strict
1700	214033	strict
1700	214035	strict
1700	214036	strict
1701	49181	equal
1701	214036	strict
1702	49184	equal
1702	49355	strict
1702	213349	strict
1702	214065	strict
1702	214067	strict
1702	214068	strict
1703	49185	equal
1703	214068	strict
1704	49222	equal
1704	49369	strict
1704	49373	strict
1704	213380	strict
1704	214282	strict
1704	214324	strict
1704	214327	strict
1704	214329	strict
1704	214330	strict
1705	49223	equal
1706	49226	equal
1706	49377	strict
1706	213388	strict
1706	214411	strict
1706	214416	strict
1706	214419	strict
1706	214420	strict
1706	214421	strict
1707	49227	equal
1707	214421	strict
1708	49270	equal
1709	49271	equal
1710	49369	equal
1710	49373	strict
1710	214282	strict
1710	214327	strict
1710	214329	strict
1710	214330	strict
1711	49370	equal
1711	214330	strict
1712	49386	equal
1712	49393	strict
1712	49826	strict
1712	49868	strict
1712	49870	strict
1712	49871	strict
1713	49387	equal
1713	49871	strict
1714	49405	equal
1714	49423	strict
1714	214516	strict
1714	214616	strict
1714	214618	strict
1714	214619	strict
1715	49406	equal
1715	214619	strict
1716	49462	equal
1717	49463	equal
1718	49576	equal
1718	50409	strict
1718	50413	strict
1718	216301	strict
1718	216303	strict
1718	218710	strict
1718	218718	strict
1718	218720	strict
1718	218721	strict
1719	49587	equal
1719	218753	strict
1720	49600	equal
1720	49745	strict
1720	49757	strict
1720	49759	strict
1720	49763	strict
1720	49772	strict
1720	49773	strict
1720	49774	strict
1721	49601	equal
1721	49774	strict
1722	49602	equal
1723	49603	equal
1724	49666	equal
1725	49744	equal
1725	49774	strict
1726	49745	equal
1726	49757	strict
1726	49763	strict
1726	49772	strict
1726	49773	strict
1726	49774	strict
1727	49748	equal
1728	49749	equal
1729	49754	equal
1729	49770	strict
1729	49771	strict
1729	49774	strict
1730	49755	equal
1730	49774	strict
1731	49756	equal
1731	49774	strict
1732	49757	equal
1732	49772	strict
1732	49773	strict
1732	49774	strict
1733	49825	equal
1733	49867	strict
1733	49869	strict
1733	49871	strict
1734	49826	equal
1734	49868	strict
1734	49870	strict
1734	49871	strict
1735	49827	equal
1735	49871	strict
1736	49828	equal
1736	49871	strict
1737	49946	equal
1737	49952	strict
1737	217082	strict
1737	217084	strict
1737	218757	strict
1737	218760	strict
1737	218761	strict
1737	218762	strict
1738	49947	equal
1738	218762	strict
1739	49987	equal
1739	50024	strict
1739	217176	strict
1739	217350	strict
1739	217373	strict
1739	217376	strict
1739	217377	strict
1739	217378	strict
1740	49988	equal
1740	217378	strict
1741	50116	equal
1741	50418	strict
1741	50420	strict
1741	217983	strict
1741	217985	strict
1741	218746	strict
1741	218750	strict
1741	218752	strict
1741	218753	strict
1742	50126	equal
1742	218721	strict
1743	50135	equal
1743	50194	strict
1743	50203	strict
1743	50205	strict
1743	50221	strict
1743	50228	strict
1743	50229	strict
1743	50230	strict
1744	50136	equal
1744	50230	strict
1745	50137	equal
1746	50138	equal
1747	50181	equal
1748	50202	equal
1748	50230	strict
1749	50203	equal
1749	50205	strict
1749	50221	strict
1749	50228	strict
1749	50229	strict
1749	50230	strict
1750	50210	equal
1751	50211	equal
1752	50218	equal
1752	50226	strict
1752	50227	strict
1752	50230	strict
1753	50219	equal
1753	50230	strict
1754	50220	equal
1754	50230	strict
1755	50221	equal
1755	50228	strict
1755	50229	strict
1755	50230	strict
1756	50409	equal
1756	50413	strict
1756	218710	strict
1756	218718	strict
1756	218720	strict
1756	218721	strict
1757	50410	equal
1757	218721	strict
1758	50411	equal
1758	50414	strict
1758	218714	strict
1758	218723	strict
1758	218725	strict
1758	218726	strict
1759	50412	equal
1759	218726	strict
1760	50418	equal
1760	50420	strict
1760	218746	strict
1760	218750	strict
1760	218752	strict
1760	218753	strict
1761	50419	equal
1761	218753	strict
1762	50421	equal
1762	50423	strict
1762	218764	strict
1762	218768	strict
1762	218770	strict
1762	218771	strict
1763	50422	equal
1763	218771	strict
1764	51264	equal
1764	51266	strict
1764	58728	strict
1764	58730	strict
1764	58828	strict
1764	58830	strict
1764	58832	strict
1764	58836	strict
1765	51265	equal
1765	58836	strict
1766	51354	equal
1766	51356	strict
1766	58746	strict
1766	58748	strict
1766	58990	strict
1766	58991	strict
1766	58996	strict
1766	58998	strict
1767	51355	equal
1767	58998	strict
1768	51671	equal
1768	51686	strict
1768	60741	strict
1768	60749	strict
1768	120055	strict
1768	120063	strict
1768	120071	strict
1768	120087	strict
1769	51684	equal
1769	120087	strict
1770	51840	equal
1770	51855	strict
1770	60759	strict
1770	60767	strict
1770	120202	strict
1770	120203	strict
1770	120229	strict
1770	120231	strict
1771	51853	equal
1771	120231	strict
1772	52393	equal
1772	60781	strict
1772	60783	strict
1772	117607	strict
1772	117609	strict
1772	120359	strict
1772	120361	strict
1772	120363	strict
1772	120367	strict
1773	52395	equal
1773	61193	strict
1773	61195	strict
1773	117622	strict
1773	117624	strict
1773	127465	strict
1773	127467	strict
1773	127469	strict
1773	127483	strict
1774	52397	equal
1774	60797	strict
1774	60799	strict
1774	117651	strict
1774	117652	strict
1774	120559	strict
1774	120560	strict
1774	120565	strict
1774	120567	strict
1775	52399	equal
1775	61245	strict
1775	61247	strict
1775	117654	strict
1775	117655	strict
1775	128006	strict
1775	128007	strict
1775	128018	strict
1775	128020	strict
1776	52593	equal
1776	56977	strict
1776	56984	strict
1776	89900	strict
1776	89906	strict
1776	94527	strict
1776	94577	strict
1776	94589	strict
1776	94608	strict
1777	52594	equal
1777	64786	strict
1777	66106	strict
1777	89901	strict
1777	89908	strict
1777	105695	strict
1777	105740	strict
1777	106805	strict
1777	107093	strict
1778	52599	equal
1778	56985	strict
1778	56992	strict
1778	147153	strict
1778	147155	strict
1778	160329	strict
1778	160330	strict
1778	160365	strict
1778	160367	strict
1779	52600	equal
1779	64794	strict
1779	66176	strict
1779	147154	strict
1779	147156	strict
1779	184391	strict
1779	184392	strict
1779	198042	strict
1779	198044	strict
1780	52853	equal
1780	52855	strict
1780	65151	strict
1780	65153	strict
1780	65247	strict
1780	65249	strict
1780	65251	strict
1780	65255	strict
1781	52854	equal
1781	65255	strict
1782	52884	equal
1782	52886	strict
1782	65165	strict
1782	65167	strict
1782	65373	strict
1782	65374	strict
1782	65379	strict
1782	65381	strict
1783	52885	equal
1783	65381	strict
1784	52893	equal
1784	52927	strict
1784	56924	strict
1784	56938	strict
1784	94271	strict
1784	94323	strict
1784	94351	strict
1784	94388	strict
1785	52915	equal
1785	94388	strict
1786	52937	equal
1786	52971	strict
1786	56942	strict
1786	56956	strict
1786	159751	strict
1786	159752	strict
1786	159840	strict
1786	159842	strict
1787	52959	equal
1787	159842	strict
1788	54629	equal
1788	54631	strict
1788	59154	strict
1788	59156	strict
1788	59242	strict
1788	59244	strict
1788	59246	strict
1788	59250	strict
1789	54630	equal
1789	59250	strict
1790	54638	equal
1790	54672	strict
1790	92082	strict
1790	92090	strict
1790	92317	strict
1790	92325	strict
1790	92333	strict
1790	92349	strict
1791	54660	equal
1791	92349	strict
1792	55130	equal
1792	56679	strict
1792	99634	strict
1792	99681	strict
1792	99703	strict
1792	101439	strict
1792	101517	strict
1792	101539	strict
1793	55131	equal
1793	56680	strict
1793	99635	strict
1793	99755	strict
1793	99809	strict
1793	101441	strict
1793	101611	strict
1793	101665	strict
1794	55135	equal
1794	56701	strict
1794	64785	strict
1794	66099	strict
1794	105694	strict
1794	105737	strict
1794	106755	strict
1794	107071	strict
1795	55138	equal
1795	56719	strict
1795	64793	strict
1795	66169	strict
1795	184389	strict
1795	184390	strict
1795	197995	strict
1795	197997	strict
1796	55142	equal
1796	56748	strict
1796	156500	strict
1796	157814	strict
1796	165403	strict
1796	165406	strict
1796	166508	strict
1796	166535	strict
1797	55145	equal
1797	56766	strict
1797	156501	strict
1797	157821	strict
1797	184574	strict
1797	184575	strict
1797	198842	strict
1797	198844	strict
1798	55778	equal
1798	55780	strict
1798	60085	strict
1798	60087	strict
1798	65630	strict
1798	65632	strict
1798	65634	strict
1798	65638	strict
1799	55779	equal
1799	65638	strict
1800	55787	equal
1800	55821	strict
1800	93091	strict
1800	93099	strict
1800	157414	strict
1800	157422	strict
1800	157430	strict
1800	157446	strict
1801	55809	equal
1801	157446	strict
1802	56575	equal
1802	56579	strict
1802	127256	strict
1802	127259	strict
1802	127262	strict
1802	127269	strict
1802	127278	strict
1802	127287	strict
1803	56576	equal
1803	56580	strict
1803	127257	strict
1803	127263	strict
1803	127267	strict
1803	127271	strict
1803	127289	strict
1803	127303	strict
1804	56577	equal
1804	127287	strict
1805	56578	equal
1805	127303	strict
1806	56590	equal
1806	56592	strict
1806	61187	strict
1806	61189	strict
1806	127380	strict
1806	127382	strict
1806	127384	strict
1806	127398	strict
1807	56591	equal
1807	127398	strict
1808	56602	equal
1808	56604	strict
1808	61239	strict
1808	61241	strict
1808	127977	strict
1808	127978	strict
1808	127989	strict
1808	127991	strict
1809	56603	equal
1809	127991	strict
1810	56614	equal
1810	56616	strict
1810	118427	strict
1810	118429	strict
1810	128503	strict
1810	128505	strict
1810	128511	strict
1810	128519	strict
1811	56615	equal
1811	128519	strict
1812	56626	equal
1812	56628	strict
1812	118432	strict
1812	118434	strict
1812	128551	strict
1812	128552	strict
1812	128563	strict
1812	128565	strict
1813	56627	equal
1813	128565	strict
1814	56655	equal
1814	101539	strict
1815	56656	equal
1815	101665	strict
1816	56689	equal
1816	107071	strict
1817	56707	equal
1817	197997	strict
1818	56736	equal
1818	166535	strict
1819	56754	equal
1819	198844	strict
1820	56876	equal
1821	56877	equal
1822	56924	equal
1822	56938	strict
1822	94271	strict
1822	94323	strict
1822	94351	strict
1822	94388	strict
1823	56935	equal
1823	94388	strict
1824	56942	equal
1824	56956	strict
1824	159751	strict
1824	159752	strict
1824	159840	strict
1824	159842	strict
1825	56953	equal
1825	159842	strict
1826	56977	equal
1826	56984	strict
1826	94527	strict
1826	94577	strict
1826	94589	strict
1826	94608	strict
1827	56980	equal
1827	94608	strict
1828	56981	equal
1828	94608	strict
1829	56985	equal
1829	56992	strict
1829	160329	strict
1829	160330	strict
1829	160365	strict
1829	160367	strict
1830	56988	equal
1830	160367	strict
1831	56989	equal
1831	160367	strict
1832	57109	equal
1833	57110	equal
1834	57127	equal
1835	57128	equal
1836	57167	equal
1837	57168	equal
1838	57189	equal
1839	57190	equal
1840	57313	equal
1840	57315	strict
1840	58764	strict
1840	58766	strict
1840	58833	strict
1840	58834	strict
1840	58835	strict
1840	58836	strict
1841	57314	equal
1841	58836	strict
1842	57403	equal
1842	57405	strict
1842	58904	strict
1842	58906	strict
1842	58992	strict
1842	58995	strict
1842	58997	strict
1842	58998	strict
1843	57404	equal
1843	58998	strict
1844	57705	equal
1844	63980	strict
1844	63984	strict
1844	95792	strict
1844	95798	strict
1844	104157	strict
1844	104162	strict
1844	104179	strict
1844	104193	strict
1845	57706	equal
1845	60567	strict
1845	66263	strict
1845	95793	strict
1845	95800	strict
1845	101543	strict
1845	101629	strict
1845	107007	strict
1845	107195	strict
1846	57711	equal
1846	63988	strict
1846	63992	strict
1846	162762	strict
1846	162764	strict
1846	182704	strict
1846	182708	strict
1846	182725	strict
1846	182727	strict
1847	57712	equal
1847	60575	strict
1847	66333	strict
1847	162763	strict
1847	162765	strict
1847	166621	strict
1847	166623	strict
1847	198557	strict
1847	198559	strict
1848	58141	equal
1848	58143	strict
1848	59195	strict
1848	59196	strict
1848	59247	strict
1848	59248	strict
1848	59249	strict
1848	59250	strict
1849	58142	equal
1849	59250	strict
1850	58150	equal
1850	58184	strict
1850	96293	strict
1850	96301	strict
1850	96647	strict
1850	96655	strict
1850	96663	strict
1850	96679	strict
1851	58156	equal
1851	96679	strict
1852	58606	equal
1852	63807	strict
1852	99704	strict
1852	99751	strict
1852	99754	strict
1852	105630	strict
1852	105806	strict
1852	105823	strict
1853	58607	equal
1853	63808	strict
1853	99705	strict
1853	99707	strict
1853	99840	strict
1853	105632	strict
1853	105780	strict
1853	105854	strict
1854	58611	equal
1854	60566	strict
1854	63820	strict
1854	66260	strict
1854	101542	strict
1854	101627	strict
1854	107002	strict
1854	107178	strict
1855	58614	equal
1855	60574	strict
1855	63838	strict
1855	66330	strict
1855	166620	strict
1855	166622	strict
1855	198532	strict
1855	198534	strict
1856	58617	equal
1856	63865	strict
1856	163523	strict
1856	165412	strict
1856	165414	strict
1856	181747	strict
1856	184467	strict
1856	184489	strict
1857	58620	equal
1857	63874	strict
1857	163524	strict
1857	166626	strict
1857	166627	strict
1857	181750	strict
1857	198920	strict
1857	198922	strict
1858	58649	equal
1859	58650	equal
1860	58666	equal
1861	58667	equal
1862	58684	equal
1863	58685	equal
1864	58728	equal
1864	58730	strict
1864	58828	strict
1864	58830	strict
1864	58832	strict
1864	58836	strict
1865	58729	equal
1865	58836	strict
1866	58746	equal
1866	58748	strict
1866	58990	strict
1866	58991	strict
1866	58996	strict
1866	58998	strict
1867	58747	equal
1867	58998	strict
1868	58764	equal
1868	58766	strict
1868	58833	strict
1868	58834	strict
1868	58835	strict
1868	58836	strict
1869	58765	equal
1869	58836	strict
1870	58828	equal
1870	58830	strict
1870	58832	strict
1870	58836	strict
1871	58829	equal
1871	58836	strict
1872	58831	equal
1872	58836	strict
1873	58833	equal
1873	58834	strict
1873	58835	strict
1873	58836	strict
1874	58856	equal
1875	58857	equal
1876	58904	equal
1876	58906	strict
1876	58992	strict
1876	58995	strict
1876	58997	strict
1876	58998	strict
1877	58905	equal
1877	58998	strict
1878	58920	equal
1879	58921	equal
1880	58990	equal
1880	58991	strict
1880	58996	strict
1880	58998	strict
1881	58992	equal
1881	58995	strict
1881	58997	strict
1881	58998	strict
1882	58993	equal
1882	58998	strict
1883	58994	equal
1883	58998	strict
1884	59032	equal
1884	59059	strict
1884	59061	strict
1884	59157	strict
1884	59159	strict
1884	59251	strict
1884	59253	strict
1884	59255	strict
1884	59259	strict
1885	59055	equal
1885	59259	strict
1886	59059	equal
1886	59061	strict
1886	59251	strict
1886	59253	strict
1886	59255	strict
1886	59259	strict
1887	59060	equal
1887	59259	strict
1888	59066	equal
1888	59083	strict
1888	59085	strict
1888	59523	strict
1888	59524	strict
1888	59539	strict
1888	59540	strict
1888	59545	strict
1888	59547	strict
1889	59079	equal
1889	59547	strict
1890	59083	equal
1890	59085	strict
1890	59539	strict
1890	59540	strict
1890	59545	strict
1890	59547	strict
1891	59084	equal
1891	59547	strict
1892	59111	equal
1892	59259	strict
1893	59118	equal
1893	59131	strict
1893	59133	strict
1893	59198	strict
1893	59199	strict
1893	59256	strict
1893	59257	strict
1893	59258	strict
1893	59259	strict
1894	59131	equal
1894	59133	strict
1894	59256	strict
1894	59257	strict
1894	59258	strict
1894	59259	strict
1895	59132	equal
1895	59259	strict
1896	59154	equal
1896	59156	strict
1896	59242	strict
1896	59244	strict
1896	59246	strict
1896	59250	strict
1897	59155	equal
1897	59250	strict
1898	59157	equal
1898	59159	strict
1898	59251	strict
1898	59253	strict
1898	59255	strict
1898	59259	strict
1899	59158	equal
1899	59259	strict
1900	59194	equal
1900	59250	strict
1901	59195	equal
1901	59196	strict
1901	59247	strict
1901	59248	strict
1901	59249	strict
1901	59250	strict
1902	59197	equal
1902	59259	strict
1903	59198	equal
1903	59199	strict
1903	59256	strict
1903	59257	strict
1903	59258	strict
1903	59259	strict
1904	59242	equal
1904	59244	strict
1904	59246	strict
1904	59250	strict
1905	59243	equal
1905	59250	strict
1906	59245	equal
1906	59250	strict
1907	59247	equal
1907	59248	strict
1907	59249	strict
1907	59250	strict
1908	59251	equal
1908	59253	strict
1908	59255	strict
1908	59259	strict
1909	59252	equal
1909	59259	strict
1910	59254	equal
1910	59259	strict
1911	59256	equal
1911	59257	strict
1911	59258	strict
1911	59259	strict
1912	59273	equal
1913	59274	equal
1914	59286	equal
1915	59291	equal
1916	59298	equal
1917	59299	equal
1918	59323	equal
1919	59324	equal
1920	59385	equal
1920	59386	strict
1920	59559	strict
1920	59560	strict
1920	59612	strict
1920	59613	strict
1920	59618	strict
1920	59620	strict
1921	59387	equal
1921	59620	strict
1922	59397	equal
1923	59399	equal
1924	59409	equal
1924	59547	strict
1925	59414	equal
1925	59421	strict
1925	59423	strict
1925	59535	strict
1925	59537	strict
1925	59541	strict
1925	59544	strict
1925	59546	strict
1925	59547	strict
1926	59421	equal
1926	59423	strict
1926	59541	strict
1926	59544	strict
1926	59546	strict
1926	59547	strict
1927	59422	equal
1927	59547	strict
1928	59440	equal
1929	59445	equal
1930	59452	equal
1931	59453	equal
1932	59501	equal
1932	59503	strict
1932	59584	strict
1932	59586	strict
1932	59614	strict
1932	59617	strict
1932	59619	strict
1932	59620	strict
1933	59502	equal
1933	59620	strict
1934	59511	equal
1935	59513	equal
1936	59523	equal
1936	59524	strict
1936	59539	strict
1936	59540	strict
1936	59545	strict
1936	59547	strict
1937	59525	equal
1937	59547	strict
1938	59535	equal
1938	59537	strict
1938	59541	strict
1938	59544	strict
1938	59546	strict
1938	59547	strict
1939	59536	equal
1939	59547	strict
1940	59539	equal
1940	59540	strict
1940	59545	strict
1940	59547	strict
1941	59541	equal
1941	59544	strict
1941	59546	strict
1941	59547	strict
1942	59542	equal
1942	59547	strict
1943	59543	equal
1943	59547	strict
1944	59559	equal
1944	59560	strict
1944	59612	strict
1944	59613	strict
1944	59618	strict
1944	59620	strict
1945	59561	equal
1945	59620	strict
1946	59584	equal
1946	59586	strict
1946	59614	strict
1946	59617	strict
1946	59619	strict
1946	59620	strict
1947	59585	equal
1947	59620	strict
1948	59612	equal
1948	59613	strict
1948	59618	strict
1948	59620	strict
1949	59614	equal
1949	59617	strict
1949	59619	strict
1949	59620	strict
1950	59615	equal
1950	59620	strict
1951	59616	equal
1951	59620	strict
1952	59780	equal
1953	59781	equal
1954	59782	equal
1955	59783	equal
1956	60013	equal
1956	60088	strict
1956	60090	strict
1956	65520	strict
1956	65522	strict
1956	65651	strict
1956	65653	strict
1956	65655	strict
1956	65659	strict
1957	60023	equal
1958	60028	equal
1958	60282	strict
1958	60283	strict
1958	65532	strict
1958	65534	strict
1958	65743	strict
1958	65744	strict
1958	65749	strict
1958	65751	strict
1959	60034	equal
1960	60054	equal
1960	65659	strict
1961	60059	equal
1962	60085	equal
1962	60087	strict
1962	65630	strict
1962	65632	strict
1962	65634	strict
1962	65638	strict
1963	60086	equal
1963	65638	strict
1964	60088	equal
1964	60090	strict
1964	65651	strict
1964	65653	strict
1964	65655	strict
1964	65659	strict
1965	60089	equal
1965	65659	strict
1966	60114	equal
1967	60115	equal
1968	60117	equal
1969	60118	equal
1970	60124	equal
1971	60130	equal
1972	60149	equal
1973	60150	equal
1974	60220	equal
1974	60221	strict
1974	60312	strict
1974	60313	strict
1974	65826	strict
1974	65827	strict
1974	65832	strict
1974	65834	strict
1975	60222	equal
1975	65834	strict
1976	60236	equal
1977	60238	equal
1978	60248	equal
1978	65751	strict
1979	60251	equal
1980	60262	equal
1981	60265	equal
1982	60282	equal
1982	60283	strict
1982	65743	strict
1982	65744	strict
1982	65749	strict
1982	65751	strict
1983	60284	equal
1983	65751	strict
1984	60296	equal
1985	60298	equal
1986	60312	equal
1986	60313	strict
1986	65826	strict
1986	65827	strict
1986	65832	strict
1986	65834	strict
1987	60314	equal
1987	65834	strict
1988	60342	equal
1989	60344	equal
1990	60427	equal
1990	60458	strict
1990	100808	strict
1990	100823	strict
1990	214362	strict
1990	214379	strict
1990	214380	strict
1990	214383	strict
1991	60428	equal
1991	214383	strict
1992	60431	equal
1992	60461	strict
1992	100812	strict
1992	100826	strict
1992	195708	strict
1992	195819	strict
1992	195821	strict
1992	195823	strict
1993	60432	equal
1993	195823	strict
1994	60509	equal
1995	60520	equal
1996	60527	equal
1997	60538	equal
1998	60550	equal
1999	60558	equal
2000	60566	equal
2000	66260	strict
2000	101542	strict
2000	101627	strict
2000	107002	strict
2000	107178	strict
2001	60567	equal
2001	66263	strict
2001	101543	strict
2001	101629	strict
2001	107007	strict
2001	107195	strict
2002	60574	equal
2002	66330	strict
2002	166620	strict
2002	166622	strict
2002	198532	strict
2002	198534	strict
2003	60575	equal
2003	66333	strict
2003	166621	strict
2003	166623	strict
2003	198557	strict
2003	198559	strict
2004	60741	equal
2004	60749	strict
2004	120055	strict
2004	120063	strict
2004	120071	strict
2004	120087	strict
2005	60748	equal
2005	120087	strict
2006	60759	equal
2006	60767	strict
2006	120202	strict
2006	120203	strict
2006	120229	strict
2006	120231	strict
2007	60766	equal
2007	120231	strict
2008	60777	equal
2008	120367	strict
2009	60781	equal
2009	60783	strict
2009	120359	strict
2009	120361	strict
2009	120363	strict
2009	120367	strict
2010	60782	equal
2010	120367	strict
2011	60785	equal
2012	60793	equal
2012	120567	strict
2013	60797	equal
2013	60799	strict
2013	120559	strict
2013	120560	strict
2013	120565	strict
2013	120567	strict
2014	60798	equal
2014	120567	strict
2015	60801	equal
2016	61150	equal
2017	61157	equal
2018	61167	equal
2019	61168	equal
2020	61182	equal
2020	127483	strict
2021	61184	equal
2022	61187	equal
2022	61189	strict
2022	127380	strict
2022	127382	strict
2022	127384	strict
2022	127398	strict
2023	61188	equal
2023	127398	strict
2024	61193	equal
2024	61195	strict
2024	127465	strict
2024	127467	strict
2024	127469	strict
2024	127483	strict
2025	61194	equal
2025	127483	strict
2026	61202	equal
2027	61209	equal
2028	61219	equal
2029	61220	equal
2030	61234	equal
2030	128020	strict
2031	61236	equal
2032	61239	equal
2032	61241	strict
2032	127977	strict
2032	127978	strict
2032	127989	strict
2032	127991	strict
2033	61240	equal
2033	127991	strict
2034	61245	equal
2034	61247	strict
2034	128006	strict
2034	128007	strict
2034	128018	strict
2034	128020	strict
2035	61246	equal
2035	128020	strict
2036	61284	equal
2036	61299	strict
2036	64861	strict
2036	64869	strict
2036	130295	strict
2036	130303	strict
2036	130311	strict
2036	130327	strict
2037	61289	equal
2037	130327	strict
2038	61453	equal
2038	61468	strict
2038	64879	strict
2038	64887	strict
2038	130439	strict
2038	130459	strict
2038	130469	strict
2038	130471	strict
2039	61458	equal
2039	130471	strict
2040	62006	equal
2040	64901	strict
2040	64903	strict
2040	129818	strict
2040	129820	strict
2040	130600	strict
2040	130602	strict
2040	130604	strict
2040	130608	strict
2041	62008	equal
2041	65083	strict
2041	65085	strict
2041	129833	strict
2041	129835	strict
2041	132287	strict
2041	132289	strict
2041	132291	strict
2041	132305	strict
2042	62010	equal
2042	64917	strict
2042	64919	strict
2042	129862	strict
2042	129863	strict
2042	130794	strict
2042	130798	strict
2042	130800	strict
2042	130802	strict
2043	62012	equal
2043	65135	strict
2043	65137	strict
2043	129865	strict
2043	129866	strict
2043	133189	strict
2043	133190	strict
2043	133201	strict
2043	133203	strict
2044	62085	equal
2044	62087	strict
2044	65179	strict
2044	65181	strict
2044	65252	strict
2044	65253	strict
2044	65254	strict
2044	65255	strict
2045	62086	equal
2045	65255	strict
2046	62116	equal
2046	62118	strict
2046	65291	strict
2046	65293	strict
2046	65375	strict
2046	65378	strict
2046	65380	strict
2046	65381	strict
2047	62117	equal
2047	65381	strict
2048	62125	equal
2048	62159	strict
2048	63926	strict
2048	63938	strict
2048	103898	strict
2048	103908	strict
2048	103946	strict
2048	103973	strict
2049	62131	equal
2049	103973	strict
2050	62169	equal
2050	62203	strict
2050	63944	strict
2050	63956	strict
2050	182140	strict
2050	182160	strict
2050	182201	strict
2050	182203	strict
2051	62175	equal
2051	182203	strict
2052	62914	equal
2052	62916	strict
2052	64334	strict
2052	64335	strict
2052	65635	strict
2052	65636	strict
2052	65637	strict
2052	65638	strict
2053	62915	equal
2053	65638	strict
2054	62923	equal
2054	62957	strict
2054	103444	strict
2054	103452	strict
2054	181378	strict
2054	181386	strict
2054	181394	strict
2054	181410	strict
2055	62929	equal
2055	181410	strict
2056	63689	equal
2056	63693	strict
2056	132168	strict
2056	132172	strict
2056	132175	strict
2056	132181	strict
2056	132195	strict
2056	132204	strict
2057	63690	equal
2057	63694	strict
2057	132169	strict
2057	132171	strict
2057	132179	strict
2057	132183	strict
2057	132187	strict
2057	132215	strict
2058	63691	equal
2058	132204	strict
2059	63692	equal
2059	132215	strict
2060	63698	equal
2060	63700	strict
2060	65077	strict
2060	65079	strict
2060	132220	strict
2060	132222	strict
2060	132224	strict
2060	132238	strict
2061	63699	equal
2061	132238	strict
2062	63710	equal
2062	63712	strict
2062	65129	strict
2062	65131	strict
2062	133162	strict
2062	133163	strict
2062	133174	strict
2062	133176	strict
2063	63711	equal
2063	133176	strict
2064	63728	equal
2064	63730	strict
2064	130182	strict
2064	130184	strict
2064	133344	strict
2064	133346	strict
2064	133352	strict
2064	133360	strict
2065	63729	equal
2065	133360	strict
2066	63734	equal
2066	63736	strict
2066	130185	strict
2066	130187	strict
2066	133373	strict
2066	133374	strict
2066	133385	strict
2066	133387	strict
2067	63735	equal
2067	133387	strict
2068	63776	equal
2068	105823	strict
2069	63777	equal
2069	105854	strict
2070	63778	equal
2070	107178	strict
2071	63826	equal
2071	198534	strict
2072	63846	equal
2072	184489	strict
2073	63847	equal
2073	198922	strict
2074	63926	equal
2074	63938	strict
2074	103898	strict
2074	103908	strict
2074	103946	strict
2074	103973	strict
2075	63930	equal
2075	103973	strict
2076	63944	equal
2076	63956	strict
2076	182140	strict
2076	182160	strict
2076	182201	strict
2076	182203	strict
2077	63948	equal
2077	182203	strict
2078	63979	equal
2078	104193	strict
2079	63980	equal
2079	63984	strict
2079	104157	strict
2079	104162	strict
2079	104179	strict
2079	104193	strict
2080	63981	equal
2080	104193	strict
2081	63987	equal
2081	182727	strict
2082	63988	equal
2082	63992	strict
2082	182704	strict
2082	182708	strict
2082	182725	strict
2082	182727	strict
2083	63989	equal
2083	182727	strict
2084	64012	equal
2085	64013	equal
2086	64034	equal
2087	64035	equal
2088	64258	equal
2088	65659	strict
2089	64260	equal
2090	64271	equal
2090	65751	strict
2091	64273	equal
2092	64291	equal
2092	64337	strict
2092	64338	strict
2092	65560	strict
2092	65562	strict
2092	65656	strict
2092	65657	strict
2092	65658	strict
2092	65659	strict
2093	64296	equal
2094	64333	equal
2094	65638	strict
2095	64334	equal
2095	64335	strict
2095	65635	strict
2095	65636	strict
2095	65637	strict
2095	65638	strict
2096	64336	equal
2096	65659	strict
2097	64337	equal
2097	64338	strict
2097	65656	strict
2097	65657	strict
2097	65658	strict
2097	65659	strict
2098	64351	equal
2099	64352	equal
2100	64354	equal
2101	64355	equal
2102	64369	equal
2103	64370	equal
2104	64382	equal
