source_index	target_index	relation
4187	9291	equal
4188	9292	equal
4189	9293	equal
4190	9294	equal
4191	9295	equal
4192	9296	equal
4193	9297	equal
4193	9332	strict
4194	9298	equal
4194	9300	strict
4195	9300	equal
4196	9301	equal
4197	9302	equal
4198	9303	equal
4199	9304	equal
4200	9305	equal
4201	9306	equal
4202	9307	equal
4203	9309	equal
4204	9310	equal
4204	9331	strict
4205	9312	equal
4206	9313	equal
4207	9314	equal
4208	9315	equal
4209	9316	equal
4209	9333	strict
4210	9317	equal
4210	9319	strict
4211	9319	equal
4212	9320	equal
4213	9321	equal
4214	9322	equal
4215	9323	equal
4216	9324	equal
4217	9325	equal
4218	9326	equal
4219	9328	equal
4220	9329	equal
4221	9331	equal
4222	9332	equal
4223	9333	equal
4224	9339	equal
4224	9340	strict
4224	9342	strict
4224	9357	strict
4224	9358	strict
4224	9362	strict
4224	9370	strict
4224	9372	strict
4224	11510	strict
4224	11545	strict
4224	11548	strict
4224	11553	strict
4224	11556	strict
4224	11558	strict
4224	11935	strict
4225	9340	equal
4225	9370	strict
4225	9372	strict
4225	11510	strict
4225	11558	strict
4226	9343	equal
4226	9344	strict
4226	9346	strict
4226	9350	strict
4226	9351	strict
4226	9366	strict
4226	9374	strict
4226	9375	strict
4226	10907	strict
4226	11512	strict
4226	11532	strict
4226	11544	strict
4226	11552	strict
4226	11562	strict
4226	11564	strict
4226	11930	strict
4227	9344	equal
4227	11512	strict
4227	11564	strict
4228	9347	equal
4228	9352	strict
4228	9357	strict
4228	9359	strict
4228	9362	strict
4228	9382	strict
4228	9383	strict
4228	9405	strict
4228	11514	strict
4228	11529	strict
4228	11534	strict
4228	11545	strict
4228	11549	strict
4228	11553	strict
4228	11556	strict
4228	11558	strict
4228	11927	strict
4229	9348	equal
4229	9349	strict
4229	9351	strict
4229	9356	strict
4229	9366	strict
4229	9376	strict
4229	9377	strict
4229	9407	strict
4229	11516	strict
4229	11530	strict
4229	11532	strict
4229	11535	strict
4229	11550	strict
4229	11552	strict
4229	11562	strict
4229	11564	strict
4229	11928	strict
4230	9349	equal
4231	9350	equal
4232	9351	equal
4232	9366	strict
4232	11532	strict
4232	11552	strict
4232	11562	strict
4232	11564	strict
4233	9352	equal
4234	9353	equal
4234	11558	strict
4235	9354	equal
4235	11564	strict
4236	9355	equal
4237	9356	equal
4237	11564	strict
4238	9357	equal
4238	9362	strict
4238	11545	strict
4238	11553	strict
4238	11556	strict
4238	11558	strict
4239	9358	equal
4240	9359	equal
4240	11558	strict
4241	9360	equal
4242	9372	equal
4243	9373	equal
4243	10906	strict
4244	9374	equal
4245	9375	equal
4245	10907	strict
4246	9376	equal
4246	9407	strict
4247	9377	equal
4248	9378	equal
4248	9414	strict
4249	9382	equal
4249	9405	strict
4250	9383	equal
4251	9384	equal
4251	9413	strict
4252	9405	equal
4253	9407	equal
4254	9410	equal
4255	9412	equal
4256	9413	equal
4257	9414	equal
4258	9426	equal
4258	9435	strict
4258	9437	strict
4258	9833	strict
4258	9835	strict
4258	10905	strict
4259	9427	equal
4259	9428	strict
4259	9431	strict
4259	9433	strict
4259	9437	strict
4259	9840	strict
4259	9847	strict
4259	9849	strict
4259	10912	strict
4259	12536	strict
4259	12552	strict
4259	12553	strict
4259	12556	strict
4259	12558	strict
4259	12559	strict
4260	9428	equal
4260	9433	strict
4260	9437	strict
4260	12536	strict
4260	12559	strict
4261	9437	equal
4262	9503	equal
4262	9505	strict
4262	9507	strict
4262	9970	strict
4262	11529	strict
4262	11533	strict
4262	11545	strict
4262	11547	strict
4262	11549	strict
4262	11553	strict
4262	11556	strict
4262	11558	strict
4262	11567	strict
4262	12033	strict
4262	15190	strict
4262	15477	strict
4263	9504	equal
4263	9506	strict
4263	9508	strict
4263	9971	strict
4263	11530	strict
4263	11531	strict
4263	11532	strict
4263	11543	strict
4263	11550	strict
4263	11552	strict
4263	11562	strict
4263	11564	strict
4263	11568	strict
4263	12034	strict
4263	15191	strict
4263	15194	strict
4264	9507	equal
4264	11558	strict
4264	11567	strict
4265	9508	equal
4265	11564	strict
4265	11568	strict
4266	9513	equal
4266	9514	strict
4266	9515	strict
4266	9548	strict
4266	9671	strict
4266	9684	strict
4266	9685	strict
4266	9710	strict
4266	9973	strict
4266	11631	strict
4266	11633	strict
4266	11635	strict
4266	11637	strict
4266	11639	strict
4266	11646	strict
4266	12044	strict
4267	9515	equal
4267	11639	strict
4267	11646	strict
4268	9518	equal
4268	9519	strict
4268	9520	strict
4268	9926	strict
4268	9984	strict
4268	11483	strict
4268	11771	strict
4268	11772	strict
4268	11866	strict
4268	11868	strict
4268	11870	strict
4268	11872	strict
4268	11874	strict
4268	11879	strict
4268	12072	strict
4268	12623	strict
4269	9520	equal
4269	11874	strict
4269	11879	strict
4270	9523	equal
4270	9524	strict
4270	9526	strict
4270	9929	strict
4270	10232	strict
4270	11486	strict
4270	11779	strict
4270	11780	strict
4270	11886	strict
4270	12152	strict
4270	12153	strict
4270	12155	strict
4270	12164	strict
4270	12166	strict
4270	12168	strict
4270	12633	strict
4271	9526	equal
4271	12166	strict
4271	12168	strict
4272	9528	equal
4272	9529	strict
4272	9531	strict
4272	9551	strict
4272	9674	strict
4272	9694	strict
4272	9695	strict
4272	9735	strict
4272	11655	strict
4272	12192	strict
4272	12193	strict
4272	12195	strict
4272	12204	strict
4272	12206	strict
4272	12208	strict
4272	12908	strict
4273	9531	equal
4273	12206	strict
4273	12208	strict
4274	9536	equal
4274	9624	strict
4274	9626	strict
4274	9661	strict
4274	9869	strict
4274	9871	strict
4274	9907	strict
4275	9537	equal
4275	9538	strict
4275	9539	strict
4275	9542	strict
4275	9544	strict
4275	9883	strict
4275	9884	strict
4275	9895	strict
4275	10696	strict
4275	10699	strict
4275	10704	strict
4275	10712	strict
4275	10719	strict
4275	10721	strict
4275	11326	strict
4276	9538	equal
4276	9539	strict
4276	9544	strict
4276	10712	strict
4276	10721	strict
4277	9540	equal
4277	9543	strict
4277	9544	strict
4277	9893	strict
4277	9896	strict
4277	11350	strict
4278	9544	equal
4279	9545	equal
4279	9627	strict
4279	9629	strict
4279	9668	strict
4279	9899	strict
4279	9901	strict
4279	9905	strict
4280	9548	equal
4280	9973	strict
4281	9551	equal
4281	12908	strict
4282	9556	equal
4282	9557	strict
4282	9559	strict
4282	10965	strict
4282	11081	strict
4282	11099	strict
4282	11493	strict
4282	11495	strict
4282	11589	strict
4282	11616	strict
4282	11617	strict
4282	11618	strict
4282	11620	strict
4282	11624	strict
4282	11629	strict
4282	11784	strict
4283	9557	equal
4283	11589	strict
4283	11624	strict
4284	9561	equal
4284	9562	strict
4284	9564	strict
4284	10966	strict
4284	11082	strict
4284	11083	strict
4284	11496	strict
4284	11498	strict
4284	11591	strict
4284	11625	strict
4284	11631	strict
4284	11634	strict
4284	11635	strict
4284	11637	strict
4284	11639	strict
4284	11787	strict
4285	9562	equal
4285	11591	strict
4285	11639	strict
4286	9619	equal
4286	9662	strict
4286	9664	strict
4286	9679	strict
4286	9680	strict
4286	9681	strict
4286	9683	strict
4286	9715	strict
4286	11493	strict
4286	11494	strict
4286	11495	strict
4286	11616	strict
4286	11618	strict
4286	11620	strict
4286	11624	strict
4286	11644	strict
4286	11792	strict
4287	9620	equal
4287	9661	strict
4287	9682	strict
4287	9684	strict
4287	9685	strict
4287	9686	strict
4287	9709	strict
4287	9718	strict
4287	11496	strict
4287	11497	strict
4287	11498	strict
4287	11631	strict
4287	11635	strict
4287	11637	strict
4287	11639	strict
4287	11645	strict
4287	11793	strict
4288	9621	equal
4288	9666	strict
4288	9669	strict
4288	9689	strict
4288	9690	strict
4288	9691	strict
4288	9693	strict
4288	9728	strict
4288	11499	strict
4288	11800	strict
4288	11801	strict
4288	11802	strict
4288	12171	strict
4288	12173	strict
4288	12177	strict
4288	12179	strict
4288	12184	strict
4289	9622	equal
4289	9668	strict
4289	9692	strict
4289	9694	strict
4289	9695	strict
4289	9696	strict
4289	9730	strict
4289	9732	strict
4289	11500	strict
4289	11803	strict
4289	11804	strict
4289	11805	strict
4289	12192	strict
4289	12193	strict
4289	12203	strict
4289	12204	strict
4289	12206	strict
4290	9624	equal
4290	9626	strict
4291	9626	equal
4292	9627	equal
4292	9629	strict
4293	9629	equal
4294	9631	equal
4294	9632	strict
4294	9635	strict
4294	9639	strict
4294	9640	strict
4294	9808	strict
4294	9827	strict
4294	9829	strict
4294	10252	strict
4294	14652	strict
4294	15649	strict
4294	15651	strict
4294	15653	strict
4294	15654	strict
4294	15657	strict
4295	9632	equal
4295	9635	strict
4295	9640	strict
4295	14652	strict
4295	15657	strict
4296	9633	equal
4296	9634	strict
4296	9636	strict
4296	9643	strict
4296	9644	strict
4296	9810	strict
4296	9830	strict
4296	9832	strict
4296	10126	strict
4296	10256	strict
4296	10258	strict
4296	10262	strict
4296	10263	strict
4296	10266	strict
4296	15641	strict
4297	9634	equal
4297	9636	strict
4297	9644	strict
4297	10126	strict
4297	10266	strict
4298	9640	equal
4299	9644	equal
4300	9645	equal
4300	9650	strict
4300	9652	strict
4300	9708	strict
4300	9710	strict
4300	10144	strict
4301	9646	equal
4301	9647	strict
4301	9648	strict
4301	9651	strict
4301	9652	strict
4301	9711	strict
4301	9714	strict
4301	9719	strict
4301	10147	strict
4301	15228	strict
4301	16275	strict
4301	16277	strict
4301	16279	strict
4301	16280	strict
4301	16283	strict
4302	9647	equal
4302	9648	strict
4302	9652	strict
4302	15228	strict
4302	16283	strict
4303	9652	equal
4304	9653	equal
4304	9654	strict
4304	9655	strict
4304	9659	strict
4304	9660	strict
4304	9723	strict
4304	9727	strict
4304	9733	strict
4304	10175	strict
4304	10178	strict
4304	10191	strict
4304	10201	strict
4304	10203	strict
4304	10205	strict
4304	16226	strict
4305	9654	equal
4305	9655	strict
4305	9660	strict
4305	10191	strict
4305	10205	strict
4306	9656	equal
4306	9658	strict
4306	9660	strict
4306	9725	strict
4306	9735	strict
4306	16232	strict
4307	9660	equal
4308	9661	equal
4309	9662	equal
4309	9664	strict
4310	9664	equal
4311	9665	equal
4312	9666	equal
4312	9669	strict
4313	9668	equal
4314	9669	equal
4315	9670	equal
4316	9671	equal
4317	9673	equal
4318	9674	equal
4319	9676	equal
4320	9677	equal
4320	11624	strict
4321	9678	equal
4321	11639	strict
4322	9679	equal
4322	9681	strict
4322	11616	strict
4322	11618	strict
4322	11620	strict
4322	11624	strict
4323	9680	equal
4323	11624	strict
4324	9682	equal
4325	9683	equal
4326	9684	equal
4326	9685	strict
4326	11631	strict
4326	11635	strict
4326	11637	strict
4326	11639	strict
4327	9686	equal
4327	11639	strict
4328	9687	equal
4328	12184	strict
4329	9688	equal
4329	12206	strict
4330	9689	equal
4330	9691	strict
4330	12171	strict
4330	12173	strict
4330	12177	strict
4330	12184	strict
4331	9690	equal
4331	12184	strict
4332	9692	equal
4333	9693	equal
4334	9694	equal
4334	9695	strict
4334	12192	strict
4334	12193	strict
4334	12204	strict
4334	12206	strict
4335	9696	equal
4335	12206	strict
4336	9708	equal
4336	10144	strict
4337	9709	equal
4337	9718	strict
4338	9710	equal
4339	9711	equal
4339	9714	strict
4339	16275	strict
4339	16279	strict
4339	16280	strict
4339	16283	strict
4340	9712	equal
4340	16283	strict
4341	9715	equal
4342	9716	equal
4343	9718	equal
4344	9719	equal
4345	9720	equal
4346	9723	equal
4346	9727	strict
4346	10175	strict
4346	10201	strict
4346	10203	strict
4346	10205	strict
4347	9724	equal
4347	10205	strict
4348	9725	equal
4348	16232	strict
4349	9728	equal
4350	9729	equal
4351	9730	equal
4351	9732	strict
4352	9732	equal
4353	9733	equal
4354	9734	equal
4355	9735	equal
4356	9752	equal
4356	10721	strict
4356	10723	strict
4357	9753	equal
4357	10741	strict
4357	10743	strict
4358	9754	equal
4358	10876	strict
4358	10879	strict
4359	9755	equal
4359	13182	strict
4359	13185	strict
4360	9756	equal
4360	15709	strict
4360	15711	strict
4361	9757	equal
4361	15736	strict
4361	15738	strict
4362	9775	equal
4363	9776	equal
4364	9778	equal
4364	10782	strict
4365	9779	equal
4365	13328	strict
4366	9782	equal
4367	9783	equal
4368	9784	equal
4368	9786	strict
4369	9786	equal
4370	9787	equal
4370	9789	strict
4371	9789	equal
4372	9792	equal
4373	9793	equal
4374	9794	equal
4375	9795	equal
4376	9796	equal
4377	9797	equal
4378	9798	equal
4379	9799	equal
4380	9807	equal
4381	9808	equal
4382	9809	equal
4383	9810	equal
4384	9815	equal
4384	10876	strict
4385	9816	equal
4385	15736	strict
4386	9817	equal
4387	9818	equal
4388	9819	equal
4388	10876	strict
4389	9820	equal
4389	15736	strict
4390	9827	equal
4390	9829	strict
4390	15649	strict
4390	15653	strict
4390	15654	strict
4390	15657	strict
4391	9828	equal
4391	15657	strict
4392	9830	equal
4392	9832	strict
4392	10256	strict
4392	10262	strict
4392	10263	strict
4392	10266	strict
4393	9831	equal
4393	10266	strict
4394	9833	equal
4394	10905	strict
4395	9834	equal
4395	9835	strict
4395	9836	strict
4395	9837	strict
4395	9856	strict
4395	9868	strict
4395	9870	strict
4395	9904	strict
4395	10683	strict
4395	10695	strict
4395	10703	strict
4395	10732	strict
4395	10739	strict
4395	10741	strict
4395	10908	strict
4395	11321	strict
4396	9835	equal
4397	9836	equal
4397	10908	strict
4398	9837	equal
4398	10732	strict
4398	10741	strict
4399	9840	equal
4400	9841	equal
4401	9844	equal
4401	12559	strict
4402	9845	equal
4402	12591	strict
4403	9846	equal
4403	9847	strict
4403	9848	strict
4403	9849	strict
4403	9850	strict
4403	9882	strict
4403	9885	strict
4403	9906	strict
4403	10911	strict
4403	12548	strict
4403	12549	strict
4403	12550	strict
4403	12552	strict
4403	12556	strict
4403	12558	strict
4403	12559	strict
4403	12561	strict
4404	9847	equal
4404	9849	strict
4404	12552	strict
4404	12556	strict
4404	12558	strict
4404	12559	strict
4405	9848	equal
4405	12559	strict
4406	9850	equal
4407	9851	equal
4407	9857	strict
4407	9861	strict
4407	9862	strict
4407	9863	strict
4407	9890	strict
4407	9892	strict
4407	9905	strict
4407	10916	strict
4407	12573	strict
4407	12574	strict
4407	12575	strict
4407	12585	strict
4407	12588	strict
4407	12590	strict
4407	12591	strict
4407	12595	strict
4408	9852	equal
4408	9853	strict
4408	9854	strict
4408	9858	strict
4408	9861	strict
4408	9863	strict
4408	9896	strict
4408	9902	strict
4408	10924	strict
4408	11365	strict
4408	12585	strict
4408	12586	strict
4408	12588	strict
4408	12590	strict
4408	12591	strict
4408	12593	strict
4409	9853	equal
4409	12591	strict
4409	12593	strict
4410	9857	equal
4411	9858	equal
4412	9859	equal
4413	9861	equal
4413	9863	strict
4413	12585	strict
4413	12588	strict
4413	12590	strict
4413	12591	strict
4414	9862	equal
4414	12591	strict
4415	9864	equal
4415	9872	strict
4415	9877	strict
4415	9880	strict
4415	9882	strict
4415	9883	strict
4415	9886	strict
4415	9895	strict
4415	10680	strict
4415	10685	strict
4415	10696	strict
4415	10700	strict
4415	10704	strict
4415	10714	strict
4415	10719	strict
4415	10721	strict
4415	11318	strict
4416	9865	equal
4416	9866	strict
4416	9867	strict
4416	9869	strict
4416	9870	strict
4416	9876	strict
4416	9888	strict
4416	9904	strict
4416	10681	strict
4416	10683	strict
4416	10686	strict
4416	10701	strict
4416	10703	strict
4416	10734	strict
4416	10739	strict
4416	10741	strict
4416	11319	strict
4417	9866	equal
4418	9867	equal
4418	9888	strict
4419	9868	equal
4420	9869	equal
4421	9870	equal
4421	9904	strict
4421	10683	strict
4421	10703	strict
4421	10739	strict
4421	10741	strict
4422	9871	equal
4422	9907	strict
4423	9872	equal
4424	9873	equal
4424	10721	strict
4425	9874	equal
4425	10741	strict
4426	9875	equal
4427	9876	equal
4427	10741	strict
4428	9877	equal
4428	9880	strict
4429	9880	equal
4430	9882	equal
4431	9883	equal
4431	9895	strict
4431	10696	strict
4431	10704	strict
4431	10719	strict
4431	10721	strict
4432	9884	equal
4433	9885	equal
4433	9906	strict
4434	9886	equal
4434	10721	strict
4435	9887	equal
4436	9888	equal
4437	9890	equal
4437	9892	strict
4438	9892	equal
4439	9893	equal
4439	11350	strict
4440	9896	equal
4441	9899	equal
4441	9901	strict
4442	9901	equal
4443	9902	equal
4443	11365	strict
4444	9905	equal
4445	9906	equal
4446	9907	equal
4447	9908	equal
4447	9910	strict
4447	9918	strict
4447	10642	strict
4447	10648	strict
4447	10762	strict
4447	10763	strict
4447	10764	strict
4447	10768	strict
4447	10772	strict
4447	10782	strict
4447	10839	strict
4447	10965	strict
4447	11147	strict
4447	12989	strict
4447	13053	strict
4448	9909	equal
4448	9911	strict
4448	9923	strict
4448	10643	strict
4448	10651	strict
4448	10754	strict
4448	10835	strict
4448	10842	strict
4448	10854	strict
4448	10869	strict
4448	10874	strict
4448	10876	strict
4448	10966	strict
4448	11148	strict
4448	12990	strict
4448	12991	strict
4449	9910	equal
4449	10772	strict
4449	10782	strict
4450	9911	equal
4450	10869	strict
4450	10876	strict
4451	9914	equal
4451	9915	strict
4451	9916	strict
4451	10646	strict
4451	10857	strict
4451	10967	strict
4451	11151	strict
4451	13009	strict
4451	13011	strict
4451	13018	strict
4451	13020	strict
4451	13021	strict
4451	13022	strict
4451	13023	strict
4451	13025	strict
4451	13031	strict
4452	9915	equal
4452	13023	strict
4452	13025	strict
4453	9919	equal
4453	9920	strict
4453	9921	strict
4453	10649	strict
4453	10774	strict
4453	10970	strict
4453	11154	strict
4453	13012	strict
4453	13014	strict
4453	13033	strict
4453	13038	strict
4453	13039	strict
4453	13041	strict
4453	13043	strict
4453	13044	strict
4453	13046	strict
4454	9920	equal
4454	13044	strict
4454	13046	strict
4455	9926	equal
4455	9984	strict
4456	9929	equal
4456	10232	strict
4457	9949	equal
4457	9950	strict
4457	9954	strict
4457	9963	strict
4457	10111	strict
4457	11730	strict
4457	12424	strict
4457	12763	strict
4457	12767	strict
4457	12790	strict
4457	13382	strict
4457	14271	strict
4457	14272	strict
4457	14807	strict
4457	14809	strict
4457	14810	strict
4458	9950	equal
4458	12424	strict
4458	14810	strict
4459	9951	equal
4459	9952	strict
4459	9953	strict
4459	9966	strict
4459	10048	strict
4459	10100	strict
4459	10104	strict
4459	10128	strict
4459	11746	strict
4459	12425	strict
4459	12769	strict
4459	14279	strict
4459	14280	strict
4459	14834	strict
4459	14836	strict
4459	14837	strict
4460	9952	equal
4460	12425	strict
4460	14837	strict
4461	9953	equal
4461	12769	strict
4462	9954	equal
4462	10111	strict
4463	9955	equal
4463	10011	strict
4464	9956	equal
4464	10038	strict
4465	9970	equal
4466	9971	equal
4467	9972	equal
4468	9973	equal
4469	9978	equal
4470	9979	equal
4471	9980	equal
4472	9981	equal
4473	9984	equal
4474	9986	equal
4475	9990	equal
4475	10008	strict
4476	9996	equal
4476	9997	strict
4476	9998	strict
4476	10004	strict
4476	10057	strict
4476	10237	strict
4476	10239	strict
4476	10243	strict
4476	12433	strict
4476	12499	strict
4476	12903	strict
4476	16487	strict
4476	16488	strict
4476	16496	strict
4476	16498	strict
4476	16499	strict
4477	9997	equal
4477	12433	strict
4477	16499	strict
4478	9998	equal
4478	12903	strict
4479	9999	equal
4479	10009	strict
4480	10008	equal
4481	10009	equal
4482	10010	equal
4483	10011	equal
4484	10017	equal
4484	10033	strict
4485	10023	equal
4485	10024	strict
4485	10025	strict
4485	10031	strict
4485	10230	strict
4485	12396	strict
4485	12442	strict
4485	12934	strict
4485	12936	strict
4485	12939	strict
4485	13561	strict
4485	16483	strict
4485	16484	strict
4485	16491	strict
4485	16493	strict
4485	16494	strict
4486	10024	equal
4486	12442	strict
4486	16494	strict
4487	10025	equal
4487	10230	strict
4488	10026	equal
4488	10036	strict
4489	10033	equal
4490	10036	equal
4491	10037	equal
4492	10038	equal
4493	10044	equal
4493	10053	strict
4493	10095	strict
4493	10975	strict
4493	10979	strict
4493	14317	strict
4494	10045	equal
4494	10054	strict
4494	10056	strict
4494	10105	strict
4494	10976	strict
4494	10978	strict
4494	13904	strict
4495	10046	equal
4495	10060	strict
4495	10062	strict
4495	10240	strict
4495	10981	strict
4495	10985	strict
4495	16215	strict
4496	10047	equal
4496	10063	strict
4496	10229	strict
4496	10982	strict
4496	10984	strict
4496	16412	strict
4497	10048	equal
4498	10049	equal
4499	10054	equal
4499	10056	strict
4500	10056	equal
4501	10057	equal
4502	10058	equal
4503	10060	equal
4503	10062	strict
4504	10062	equal
4505	10070	equal
4505	10072	strict
4505	10083	strict
4505	10102	strict
4505	10104	strict
4505	14318	strict
4506	10078	equal
4506	10079	strict
4506	10080	strict
4506	10081	strict
4506	10083	strict
4506	10113	strict
4506	10123	strict
4506	10130	strict
4506	10133	strict
4506	10146	strict
4506	10176	strict
4506	10177	strict
4506	10202	strict
4506	10204	strict
4506	10205	strict
4507	10079	equal
4507	10080	strict
4507	10083	strict
4507	10123	strict
4507	10205	strict
4508	10083	equal
4509	10090	equal
4509	10091	strict
4509	10092	strict
4509	10094	strict
4509	10095	strict
4509	12446	strict
4509	12466	strict
4509	13945	strict
4509	13948	strict
4509	14754	strict
4509	16582	strict
4509	16584	strict
4509	16587	strict
4509	16588	strict
4509	16589	strict
4510	10091	equal
4510	10092	strict
4510	10095	strict
4510	12466	strict
4510	16589	strict
4511	10095	equal
4512	10096	equal
4512	14896	strict
4513	10097	equal
4513	14837	strict
4514	10098	equal
4514	10099	strict
4514	10100	strict
4514	10101	strict
4514	10103	strict
4514	10105	strict
4514	10128	strict
4514	10137	strict
4514	11744	strict
4514	12467	strict
4514	14274	strict
4514	14275	strict
4514	14279	strict
4514	14828	strict
4514	14834	strict
4514	14836	strict
4514	14837	strict
4515	10099	equal
4516	10100	equal
4516	10128	strict
4516	14279	strict
4516	14834	strict
4516	14836	strict
4516	14837	strict
4517	10101	equal
4517	14837	strict
4518	10102	equal
4518	14318	strict
4519	10103	equal
4519	10137	strict
4520	10104	equal
4521	10105	equal
4522	10106	equal
4522	10107	strict
4522	10118	strict
4522	10120	strict
4522	10134	strict
4522	10135	strict
4522	10136	strict
4522	10139	strict
4522	11748	strict
4522	12468	strict
4522	14294	strict
4522	14295	strict
4522	14861	strict
4522	14890	strict
4522	14893	strict
4522	14895	strict
4522	14896	strict
4523	10107	equal
4524	10108	equal
4524	10109	strict
4524	10112	strict
4524	10143	strict
4524	10267	strict
4524	11750	strict
4524	12469	strict
4524	14298	strict
4524	14301	strict
4524	14325	strict
4524	14930	strict
4524	14934	strict
4524	14935	strict
4524	14938	strict
4524	14939	strict
4524	14940	strict
4525	10109	equal
4525	12469	strict
4525	14940	strict
4526	10110	equal
4526	10198	strict
4527	10111	equal
4528	10112	equal
4528	10267	strict
4529	10113	equal
4530	10114	equal
4531	10118	equal
4531	10120	strict
4532	10120	equal
4533	10121	equal
4533	10123	strict
4534	10123	equal
4535	10124	equal
4535	10126	strict
4536	10126	equal
4537	10129	equal
4538	10130	equal
4538	10133	strict
4538	10176	strict
4538	10202	strict
4538	10204	strict
4538	10205	strict
4539	10131	equal
4539	10205	strict
4540	10134	equal
4540	10139	strict
4540	14861	strict
4540	14893	strict
4540	14895	strict
4540	14896	strict
4541	10135	equal
4541	14896	strict
4542	10136	equal
4543	10137	equal
4544	10140	equal
4545	10144	equal
4546	10145	equal
4547	10146	equal
4548	10147	equal
4549	10150	equal
4550	10151	equal
4551	10158	equal
4551	10159	strict
4551	10162	strict
4551	10169	strict
4551	10237	strict
4551	10238	strict
4551	10240	strict
4551	10243	strict
4551	12470	strict
4551	12478	strict
4551	15365	strict
4551	15366	strict
4551	15371	strict
4551	16487	strict
4551	16496	strict
4551	16498	strict
4551	16499	strict
4552	10159	equal
4552	10162	strict
4553	10162	equal
4554	10163	equal
4555	10164	equal
4555	16508	strict
4556	10165	equal
4556	10168	strict
4556	10170	strict
4556	10235	strict
4556	10239	strict
4556	15509	strict
4557	10166	equal
4557	10242	strict
4558	10169	equal
4559	10170	equal
4559	15509	strict
4560	10171	equal
4560	10173	strict
4561	10173	equal
4562	10174	equal
4563	10175	equal
4563	10201	strict
4563	10203	strict
4563	10205	strict
4564	10176	equal
4564	10202	strict
4564	10204	strict
4564	10205	strict
4565	10177	equal
4565	10205	strict
4566	10178	equal
4566	10205	strict
4567	10179	equal
4567	10196	strict
4568	10185	equal
4568	10186	strict
4568	10187	strict
4568	10194	strict
4568	10231	strict
4568	12480	strict
4568	12486	strict
4568	16258	strict
4568	16260	strict
4568	16263	strict
4568	16315	strict
4568	16511	strict
4568	16512	strict
4568	16515	strict
4568	16516	strict
4568	16517	strict
4569	10186	equal
4569	12486	strict
4569	16517	strict
4570	10187	equal
4570	10231	strict
4571	10189	equal
4571	10191	strict
4572	10191	equal
4573	10196	equal
4574	10197	equal
4575	10198	equal
4576	10206	equal
4576	10207	strict
4576	10208	strict
4576	10228	strict
4576	10229	strict
4576	11758	strict
4576	12498	strict
4576	16308	strict
4576	16311	strict
4576	16411	strict
4576	16456	strict
4576	16458	strict
4576	16461	strict
4576	16462	strict
4576	16463	strict
4577	10207	equal
4577	10208	strict
4577	10229	strict
4577	12498	strict
4577	16463	strict
4578	10214	equal
4578	10215	strict
4578	10217	strict
4578	10226	strict
4578	10248	strict
4578	10249	strict
4578	10250	strict
4578	10251	strict
4578	12488	strict
4578	12496	strict
4578	16350	strict
4578	16351	strict
4578	16356	strict
4578	16501	strict
4578	16505	strict
4578	16507	strict
4578	16508	strict
4579	10215	equal
4579	10217	strict
4580	10217	equal
4581	10218	equal
4582	10220	equal
4582	16499	strict
4583	10221	equal
4583	10222	strict
4583	10224	strict
4583	10225	strict
4583	10234	strict
4583	10235	strict
4583	10242	strict
4583	10245	strict
4583	10247	strict
4583	10253	strict
4583	10257	strict
4583	10259	strict
4583	10264	strict
4583	10265	strict
4583	10266	strict
4584	10222	equal
4584	10225	strict
4584	10235	strict
4584	10242	strict
4584	10266	strict
4585	10223	equal
4586	10224	equal
4587	10226	equal
4588	10229	equal
4589	10230	equal
4590	10231	equal
4591	10232	equal
4592	10235	equal
4593	10237	equal
4593	10243	strict
4593	16487	strict
4593	16496	strict
4593	16498	strict
4593	16499	strict
4594	10238	equal
4594	16499	strict
4595	10239	equal
4596	10240	equal
4597	10242	equal
4598	10244	equal
4598	10266	strict
4599	10245	equal
4599	10247	strict
4599	10259	strict
4599	10264	strict
4599	10265	strict
4599	10266	strict
4600	10248	equal
4600	10251	strict
4600	16501	strict
4600	16505	strict
4600	16507	strict
4600	16508	strict
4601	10249	equal
4601	16508	strict
4602	10250	equal
4603	10252	equal
4604	10253	equal
4605	10255	equal
4606	10256	equal
4606	10262	strict
4606	10263	strict
4606	10266	strict
4607	10257	equal
4607	10266	strict
4608	10258	equal
4608	10266	strict
4609	10259	equal
4609	10264	strict
4609	10265	strict
4609	10266	strict
4610	10267	equal
4611	10270	equal
4611	10271	strict
4611	10273	strict
4611	10279	strict
4611	10281	strict
4611	10557	strict
4611	10559	strict
4611	10567	strict
4611	11819	strict
4611	11849	strict
4611	11851	strict
4611	11852	strict
4611	11853	strict
4611	11857	strict
4611	11864	strict
4612	10271	equal
4612	10279	strict
4612	10281	strict
4612	11819	strict
4612	11857	strict
4613	10281	equal
4614	10283	equal
4614	10284	strict
4614	10286	strict
4614	10296	strict
4614	10298	strict
4614	10560	strict
4614	10562	strict
4614	10570	strict
4614	11822	strict
4614	11860	strict
4614	11866	strict
4614	11869	strict
4614	11870	strict
4614	11872	strict
4614	11874	strict
4615	10284	equal
4615	10296	strict
4615	10298	strict
4615	11822	strict
4615	11874	strict
4616	10298	equal
4617	10340	equal
4617	10367	strict
4617	10557	strict
4617	10558	strict
4617	10559	strict
4617	10575	strict
4617	10614	strict
4617	10625	strict
4617	11766	strict
4617	11767	strict
4617	11768	strict
4617	11770	strict
4617	11849	strict
4617	11851	strict
4617	11853	strict
