# feasible_labeled_k5=12087822 distinct_triangle_count_vectors=105930
6004774697520,5,5,3,6,6,2,3,0,2,6
6004824484209,6,5,3,3,6,2,4,0,2,6
6004858563057,6,5,3,3,6,2,5,0,2,6
6006971980464,5,5,3,4,6,2,4,0,2,6
6007006059312,5,5,3,4,6,2,5,0,2,6
6007023098736,5,5,3,4,6,2,6,0,2,6
6008045992752,5,5,3,5,6,2,4,0,2,6
6008046259056,5,5,3,6,6,2,4,0,2,6
6009153551344,5,5,3,5,6,2,5,0,2,6
6010227297328,5,5,3,6,6,2,5,0,2,6
6073493379441,6,5,3,4,6,2,3,0,2,6
6073493912049,6,5,3,5,6,2,3,0,2,6
6073494178353,6,5,3,6,6,2,3,0,2,6
6075691457265,6,5,3,4,6,2,4,0,2,6
6075725536113,6,5,3,4,6,2,5,0,2,6
6076765469553,6,5,3,5,6,2,4,0,2,6
6076765735857,6,5,3,6,6,2,4,0,2,6
6077873028145,6,5,3,5,6,2,5,0,2,6
6077890067569,6,5,3,5,6,2,6,0,2,6
6078946774129,6,5,3,6,6,2,5,0,2,6
8935717844718,2,4,4,0,6,2,6,0,4,4
9007707776861,1,4,4,1,6,2,5,0,2,6
9007739496109,1,4,4,5,6,2,1,0,2,6
9076427253662,1,4,4,1,6,2,6,0,2,6
9076458972910,1,4,4,6,6,2,1,0,2,6
9145298826971,1,4,4,2,6,2,4,0,2,6
9145299322475,1,4,4,4,6,2,2,0,2,6
9146372568925,1,4,4,2,6,2,5,0,2,6
9146373064365,1,4,4,5,6,2,2,0,2,6
9147328861931,2,4,4,4,6,2,1,0,2,6
9147446281970,6,6,2,1,6,2,2,0,4,4
9147446806254,1,4,4,6,6,2,2,0,2,6
9148521088549,1,4,4,3,6,2,3,0,2,6
9149594842853,1,4,4,3,6,2,4,0,2,6
9149595354731,1,4,4,4,6,2,3,0,2,6
9150667270701,3,6,2,1,6,2,5,0,4,4
9150667778417,5,6,2,1,6,2,3,0,4,4
9150668592997,1,4,4,3,6,2,5,0,2,6
9150669096621,1,4,4,5,6,2,3,0,2,6
9151741016622,3,6,2,1,6,2,6,0,4,4
9151741782386,6,6,2,1,6,2,3,0,4,4
9152815012590,4,6,2,1,6,2,4,0,4,4
9152816854763,1,4,4,4,6,2,4,0,2,6
9153888758638,4,6,2,1,6,2,5,0,4,4
9153889016561,5,6,2,1,6,2,4,0,4,4
9154962504622,4,6,2,1,6,2,6,0,4,4
9154963020530,6,6,2,1,6,2,4,0,4,4
9154979539825,5,6,2,1,6,2,5,0,4,4
9216048342765,2,4,4,5,6,2,1,0,2,6
9284767823598,2,4,4,6,6,2,1,0,2,6
9284785629541,3,4,4,3,6,2,1,0,2,6
9284802419051,3,4,4,4,6,2,1,0,2,6
9284819200365,3,4,4,5,6,2,1,0,2,6
9284835981678,3,4,4,6,6,2,1,0,2,6
9284853537515,4,4,4,4,6,2,1,0,2,6
9284870318829,4,4,4,5,6,2,1,0,2,6
9284887100142,4,4,4,6,6,2,1,0,2,6
9284904135533,5,4,4,5,6,2,1,0,2,6
9915239319259,2,4,4,2,6,2,2,0,2,6
9915274737582,2,6,2,2,6,2,6,0,4,4
9919619787117,2,6,2,3,6,2,5,0,4,4
9922874305259,2,6,2,4,6,2,4,0,4,4
9983959860955,2,4,4,2,6,2,3,0,2,6
9983992358629,2,4,4,3,6,2,2,0,2,6
9984027245099,3,6,2,2,6,2,4,0,4,4
9984044284461,3,6,2,2,6,2,5,0,4,4
9984061323822,3,6,2,2,6,2,6,0,4,4
9988323826024,3,6,2,3,6,2,3,0,4,4
9988374420011,3,6,2,3,6,2,4,0,4,4
9988391459373,3,6,2,3,6,2,5,0,4,4
9988408498734,3,6,2,3,6,2,6,0,4,4
9991596444395,3,6,2,4,6,2,4,0,4,4
9991613483757,3,6,2,4,6,2,5,0,4,4
9991630523118,3,6,2,4,6,2,6,0,4,4
